task_type	prefix	duration	video	question	answer	candidates	index	prediction
order	video/5_order	784.1899999999999	order_255.mp4	Can you tell me which option represents the actual order of actions shown in the video?	milking cow --> clean and jerk --> tossing coin --> carving pumpkin	['tossing coin --> clean and jerk --> carving pumpkin --> milking cow', 'tossing coin --> milking cow --> clean and jerk --> carving pumpkin', 'clean and jerk --> tossing coin --> carving pumpkin --> milking cow', 'milking cow --> clean and jerk --> tossing coin --> carving pumpkin']	1599	(D) milking cow --> clean and jerk --> tossing coin --> carving pumpkin
order	video/5_order	520.03	order_318.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	cooking sausages --> javelin throw --> carving pumpkin --> riding mule	['riding mule --> cooking sausages --> javelin throw --> carving pumpkin', 'riding mule --> javelin throw --> cooking sausages --> carving pumpkin', 'javelin throw --> riding mule --> carving pumpkin --> cooking sausages', 'cooking sausages --> javelin throw --> carving pumpkin --> riding mule']	1600	(D) cooking sausages --> javelin throw --> carving pumpkin --> riding m
order	video/5_order	673.98	order_86.mp4	Arrange the following events from the video in the correct chronological order: (1)The man shows how to work the monkey bars; (2)A male fitness trainer from Iron Edge is about to demonstrate various workouts using bars; (3)The trainer shows how to maneuver straight bar, pulleys, and medicine ball; (4)A workout regimen is displayed as part of the conclusion of the demonstration.	2->1->3->4	['3->2->1->4', '4->3->2->1', '2->1->3->4', '1->2->3->4']	1601	(C) 2->1->3->4
order	video/5_order	490.17	order_280.mp4	Can you tell me which option represents the actual order of actions shown in the video?	baking cookies --> tossing coin --> playing trombone --> cooking sausages	['tossing coin --> cooking sausages --> baking cookies --> playing trombone', 'cooking sausages --> tossing coin --> baking cookies --> playing trombone', 'baking cookies --> tossing coin --> playing trombone --> cooking sausages', 'baking cookies --> tossing coin --> cooking sausages --> playing trombone']	1602	(D) baking cookies --> tossing coin --> cooking sausages --> playing trombone
order	video/5_order	520.02	order_343.mp4	Can you tell me which option represents the actual order of actions shown in the video?	riding mule --> pole vault --> javelin throw --> tossing coin	['tossing coin --> riding mule --> pole vault --> javelin throw', 'riding mule --> pole vault --> javelin throw --> tossing coin', 'tossing coin --> riding mule --> javelin throw --> pole vault', 'pole vault --> riding mule --> javelin throw --> tossing coin']	1603	(C) tossing coin --> riding mule --> javelin throw --> pole vault
order	video/5_order	672.54	order_100.mp4	Arrange the following events from the video in the correct chronological order: (1)The trainer and class step in a circle and up on the platform; (2)The trainer leads an aerobic class with people in a gym; (3)The trainer and class walk over then in reverse over the platform; (4)The trainer and class step up sideways on the platform.	2->1->4->3	['3->4->1->2', '1->2->3->4', '2->1->4->3', '4->3->2->1']	1604	(C) 2->1->4->3
order	video/5_order	673.98	order_84.mp4	Arrange the following events from the video in the correct chronological order: (1)The man shows how to work the monkey bars; (2)A male fitness trainer from Iron Edge is about to demonstrate various workouts using bars; (3)The trainer shows how to maneuver straight bar, pulleys, and medicine ball; (4)A workout regimen is displayed as part of the conclusion of the demonstration.	2->1->3->4	['4->3->2->1', '1->2->3->4', '3->2->1->4', '2->1->3->4']	1605	(D) 2->1->3->4
order	video/5_order	673.5799999999999	order_83.mp4	Arrange the following events from the video in the correct chronological order: (1)The instructor finishes the class; (2)A woman's indoor aerobic class is in process; (3)The logo 'Zumba Toning' appears on screen; (4)The camera briefly scans to the mirrored wall and then back to the class.	3->2->4->1	['2->1->3->4', '4->3->2->1', '1->2->3->4', '3->2->4->1']	1606	(B) 4->3->2->1
order	video/5_order	703.5799999999999	order_82.mp4	Arrange the following events from the video in the correct chronological order: (1)The instructor finishes the class; (2)A woman's indoor aerobic class is in process; (3)The logo 'Zumba Toning' appears on screen; (4)The camera briefly scans to the mirrored wall and then back to the class.	3->2->4->1	['4->3->2->1', '3->2->4->1', '2->1->3->4', '1->2->3->4']	1607	(C) 2->1->3->4
order	video/5_order	796.8399999999999	order_81.mp4	Arrange the following events from the video in the correct chronological order: (1)The instructor finishes the class; (2)A woman's indoor aerobic class is in process; (3)The logo 'Zumba Toning' appears on screen; (4)The camera briefly scans to the mirrored wall and then back to the class.	3->2->4->1	['1->2->3->4', '4->3->2->1', '3->2->4->1', '2->1->3->4']	1608	(C) 3->2->4->1
order	video/5_order	396.33	order_247.mp4	Can you tell me which option represents the actual order of actions shown in the video?	jetskiing --> abseiling --> cleaning toilet --> cooking sausages	['cooking sausages --> jetskiing --> cleaning toilet --> abseiling', 'abseiling --> jetskiing --> cooking sausages --> cleaning toilet', 'jetskiing --> abseiling --> cleaning toilet --> cooking sausages', 'abseiling --> cooking sausages --> cleaning toilet --> jetskiing']	1609	(C) jetskiing --> abseiling --> cleaning toilet --> cooking saus
order	video/5_order	488.48	order_272.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	jetskiing --> javelin throw --> tossing coin --> carving pumpkin	['tossing coin --> jetskiing --> javelin throw --> carving pumpkin', 'jetskiing --> javelin throw --> tossing coin --> carving pumpkin', 'tossing coin --> jetskiing --> carving pumpkin --> javelin throw', 'carving pumpkin --> javelin throw --> tossing coin --> jetskiing']	1610	(C) tossing coin --> jetskiing --> carving pumpkin --> javelin throw
order	video/5_order	647.04	order_335.mp4	Which of the following options correctly matches the sequence of actions as they actually appear in the video?	milking cow --> clean and jerk --> baking cookies --> jetskiing	['jetskiing --> milking cow --> clean and jerk --> baking cookies', 'milking cow --> baking cookies --> jetskiing --> clean and jerk', 'clean and jerk --> jetskiing --> milking cow --> baking cookies', 'milking cow --> clean and jerk --> baking cookies --> jetskiing']	1611	D
order	video/5_order	605.46	order_229.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	javelin throw --> water sliding --> zumba --> milking cow	['zumba --> milking cow --> javelin throw --> water sliding', 'zumba --> water sliding --> javelin throw --> milking cow', 'javelin throw --> water sliding --> zumba --> milking cow', 'milking cow --> water sliding --> javelin throw --> zumba']	1612	(C) javelin throw --> water sliding --> zumba --> milking cow
order	video/5_order	463.05	order_254.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	playing harp --> cooking sausages --> clean and jerk --> making jewelry	['clean and jerk --> cooking sausages --> playing harp --> making jewelry', 'cooking sausages --> making jewelry --> clean and jerk --> playing harp', 'playing harp --> cooking sausages --> clean and jerk --> making jewelry', 'cooking sausages --> making jewelry --> playing harp --> clean and jerk']	1613	(C) playing harp --> cooking sausages --> clean and jerk --> making
order	video/5_order	711.8000000000001	order_6.mp4	Arrange the following events from the video in the correct chronological order: (1)A guy approaches a weight on a stage; (2)A man massages a guy's shoulders; (3)A guy lifts a weight on a stage and releases it; (4)A guy kisses the weight plates.	1->2->3->4	['1->3->2->4', '2->1->3->4', '2->3->1->4', '1->2->3->4']	1614	(D) 1->2->3->4
order	video/5_order	515.1899999999999	order_342.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	cooking sausages --> water sliding --> making jewelry --> cleaning toilet	['making jewelry --> cooking sausages --> water sliding --> cleaning toilet', 'cooking sausages --> water sliding --> making jewelry --> cleaning toilet', 'making jewelry --> cleaning toilet --> water sliding --> cooking sausages', 'making jewelry --> cleaning toilet --> cooking sausages --> water sliding']	1615	(D) making jewelry --> cleaning toilet --> cooking sausages --> water sliding
order	video/5_order	682.37	order_49.mp4	"Arrange the following events from the video in the correct chronological order: (1)The woman starts working on her nails using bottles from a box next to her; (2)The words ""Love Food & Money with Angie Greenup"" appears on screen; (3)Her twitter handle and subscribe screen are shown while she holds her dogs; (4)The woman speaks to the camera from her living room while her dogs play fight behind her."	2->4->1->3	['2->1->4->3', '4->2->1->3', '1->2->4->3', '2->4->1->3']	1616	(B) 4->2->1->3
order	video/5_order	665.74	order_1.mp4	Arrange the following events from the video in the correct chronological order: (1)A young and a kid are doing balance in a balance rope; (2)People are walking in a bridge to see a competition of men doing tricks on top of a balance rope; (3)A man is jumping and doing tricks in a balance rope above a cold river; (4)The boy is in a competition in snowy path doing tricks on a balance rope with people behind a fence watching him.	1->2->3->4	['4->3->2->1', '1->2->3->4', '2->1->3->4', '3->2->1->4']	1617	(A) 4->3->2->1
order	video/5_order	395.74	order_261.mp4	Can you tell me which option represents the actual order of actions shown in the video?	paragliding --> water sliding --> making jewelry --> playing trombone	['water sliding --> making jewelry --> paragliding --> playing trombone', 'making jewelry --> paragliding --> water sliding --> playing trombone', 'making jewelry --> paragliding --> playing trombone --> water sliding', 'paragliding --> water sliding --> making jewelry --> playing trombone']	1618	(D) paragliding --> water sliding --> making jewelry --> playing trombone
order	video/5_order	673.61	order_47.mp4	Arrange the following events from the video in the correct chronological order: (1)The man in red cap stands outside a barbershop talking; (2)The man pretends to be asleep during his haircut; (3)The man points out the cameras and explains it to the barber; (4)The man appears to fall out of the chair.	1->2->4->3	['3->2->1->4', '1->3->2->4', '2->1->3->4', '1->2->4->3']	1619	(B) 1->3->2->4
